Year,Region Code,Region,BNF Chemical Substance Code,BNF Chemical Substance,BNF Product Code,BNF Product,Items,Total number of unique identified patients,Patient Identified (Y/N),Patient Age Band (Years old),Gender,Net Ingredient Cost (£),Adult obesity rate 2022/23 (%)
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,872,751,Y,40-49,Female,"85,111.56",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,551,472,Y,40-49,Male,"56,623.32",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,"2,213","1,907",Y,50-59,Female,"227,788.20",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,"1,515","1,324",Y,50-59,Male,"151,584.12",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,"4,172","3,620",Y,60+,Female,"446,276.52",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,"4,243","3,741",Y,60+,Male,"441,253.80",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,1,0,N,40-49,Not Known (not recorded),117.72,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,6,6,Y,18-29,Female,"2,354.40",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,10,8,Y,18-29,Male,"1,412.64",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,16,14,Y,30-39,Female,"2,197.44",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,6,5,Y,30-39,Male,313.92,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,100,65,Y,40-49,Female,"14,950.44",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,16,14,Y,40-49,Male,"2,982.24",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,93,70,Y,50-59,Female,"14,440.32",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,16,15,Y,50-59,Male,"2,472.12",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,90,76,Y,60+,Female,"14,440.32",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,32,32,Y,60+,Male,"5,022.72",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,1,0,N,60+,Not Known (not recorded),57.93,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,4,4,Y,18-29,Female,231.72,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,27,25,Y,30-39,Female,"1,622.04",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,45,33,Y,40-49,Female,"2,606.89",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,47,40,Y,40-49,Male,"2,693.75",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,194,159,Y,50-59,Female,"13,679.60",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,100,92,Y,50-59,Male,"7,588.83",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,420,362,Y,60+,Female,"30,558.13",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,542,475,Y,60+,Male,"40,087.57",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,6,6,Y,50-59,Female,637.23,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,4,4,Y,50-59,Male,463.44,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,63,51,Y,60+,Female,"4,402.71",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,58,49,Y,60+,Male,"3,939.24",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,1,0,N,30-39,Not Known (not recorded),73.25,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,2,0,N,40-49,Not Known (not recorded),146.5,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,6,0,N,50-59,Not Known (not recorded),439.5,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,34,0,N,60+,Not Known (not recorded),"2,490.50",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,84,77,Y,18-29,Female,"7,105.25",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,29,27,Y,18-29,Male,"2,124.25",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,280,252,Y,30-39,Female,"24,245.78",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,230,199,Y,30-39,Male,"19,191.50",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,"1,063",930,Y,40-49,Female,"88,211.33",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,755,666,Y,40-49,Male,"64,533.27",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,"2,894","2,476",Y,50-59,Female,"247,310.17",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,"2,804","2,473",Y,50-59,Male,"238,685.25",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,"6,388","5,504",Y,60+,Female,"547,030.94",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQAA,Dulaglutide,"8,024","6,951",Y,60+,Male,"688,659.54",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,4,0,N,30-39,Not Known (not recorded),293,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,23,0,N,40-49,Not Known (not recorded),"1,758.00",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,92,0,N,50-59,Not Known (not recorded),"6,684.06",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,240,0,N,60+,Not Known (not recorded),"17,360.24",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,341,263,Y,18-29,Female,"22,927.13",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,159,141,Y,18-29,Male,"12,306.00",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"1,958","1,662",Y,30-39,Female,"148,844.01",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"1,175",988,Y,30-39,Male,"91,361.06",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"5,011","4,318",Y,40-49,Female,"397,784.16",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"4,592","3,936",Y,40-49,Male,"360,829.25",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"14,211","12,092",Y,50-59,Female,"1,136,729.82",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"14,168","12,209",Y,50-59,Male,"1,136,583.46",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"29,418","25,115",Y,60+,Female,"2,374,361.60",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"38,578","33,029",Y,60+,Male,"3,121,804.70",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUAA,Ins degludec/liraglutide,1,1,Y,40-49,Female,159.22,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUAA,Ins degludec/liraglutide,7,6,Y,40-49,Male,668.71,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUAA,Ins degludec/liraglutide,8,7,Y,50-59,Female,"1,273.76",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUAA,Ins degludec/liraglutide,12,9,Y,60+,Female,"3,120.65",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUAA,Ins degludec/liraglutide,3,3,Y,60+,Male,286.59,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,1,0,N,40-49,Not Known (not recorded),95.53,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,2,0,N,50-59,Not Known (not recorded),191.06,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,4,0,N,60+,Not Known (not recorded),477.65,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,7,5,Y,18-29,Female,"1,114.54",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,3,3,Y,30-39,Female,286.59,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,15,15,Y,30-39,Male,"1,942.47",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,97,82,Y,40-49,Female,"14,011.09",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,5,5,Y,40-49,Male,668.71,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,112,93,Y,50-59,Female,"14,839.03",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,129,113,Y,50-59,Male,"19,074.22",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,294,266,Y,60+,Female,"46,363.87",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,268,246,Y,60+,Male,"44,517.01",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,1,0,N,18-29,Not Known (not recorded),73.25,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,1,0,N,30-39,Not Known (not recorded),73.25,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,3,0,N,40-49,Not Known (not recorded),219.75,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,32,0,N,50-59,Not Known (not recorded),"2,490.50",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,52,0,N,60+,Not Known (not recorded),"4,175.25",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,194,176,Y,18-29,Female,"18,605.50",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,75,65,Y,18-29,Male,"6,446.00",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,"1,202","1,002",Y,30-39,Female,"109,508.75",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,388,343,Y,30-39,Male,"38,309.75",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,"2,789","2,383",Y,40-49,Female,"257,766.75",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,"1,724","1,491",Y,40-49,Male,"162,688.25",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,"5,853","4,974",Y,50-59,Female,"553,184.00",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,"4,738","4,083",Y,50-59,Male,"440,818.50",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,"8,481","7,255",Y,60+,Female,"807,801.00",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWAA,Semaglutide,"9,665","8,250",Y,60+,Male,"915,771.50",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWBB,Ozempic,10,0,N,30-39,Not Known (not recorded),805.75,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWBB,Ozempic,32,0,N,40-49,Not Known (not recorded),"2,490.50",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWBB,Ozempic,53,0,N,50-59,Not Known (not recorded),"4,907.75",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWBB,Ozempic,121,0,N,60+,Not Known (not recorded),"9,449.25",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWBB,Ozempic,687,554,Y,18-29,Female,"61,310.25",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWBB,Ozempic,237,207,Y,18-29,Male,"21,828.50",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWBB,Ozempic,4,3,Y,18-29,Not Known (not recorded),"2,344.00",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWBB,Ozempic,"2,295","1,941",Y,30-39,Female,"199,459.75",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWBB,Ozempic,994,833,Y,30-39,Male,"85,043.25",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWBB,Ozempic,"5,661","4,692",Y,40-49,Female,"493,778.25",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWBB,Ozempic,"3,837","3,191",Y,40-49,Male,"339,294.00",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWBB,Ozempic,"12,881","10,760",Y,50-59,Female,"1,121,237.75",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWBB,Ozempic,"10,941","9,285",Y,50-59,Male,"973,199.50",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWBB,Ozempic,"17,959","15,020",Y,60+,Female,"1,591,869.00",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWBB,Ozempic,"21,884","18,403",Y,60+,Male,"1,946,618.75",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023AW,Semaglutide,0601023AWBB,Ozempic,1,1,Y,60+,Not Known (not recorded),73.25,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,2,0,N,40-49,Not Known (not recorded),155.25,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,3,0,N,50-59,Not Known (not recorded),319.03,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,1,0,N,60+,Not Known (not recorded),81.89,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,9,8,Y,18-29,Female,660.24,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,32,27,Y,30-39,Female,"2,494.24",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,41,40,Y,30-39,Male,"3,309.73",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,85,72,Y,40-49,Female,"7,532.19",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,87,71,Y,40-49,Male,"6,338.81",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,342,290,Y,50-59,Female,"29,675.36",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,268,227,Y,50-59,Male,"22,565.86",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,772,626,Y,60+,Female,"73,182.45",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0AA,Exenatide,917,802,Y,60+,Male,"87,790.45",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BB,Byetta,1,0,N,60+,Not Known (not recorded),81.89,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BB,Byetta,2,2,Y,40-49,Male,163.78,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BB,Byetta,4,4,Y,50-59,Female,327.56,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BB,Byetta,10,8,Y,50-59,Male,"1,228.35",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BB,Byetta,66,60,Y,60+,Female,"6,387.42",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BB,Byetta,106,93,Y,60+,Male,"9,171.68",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,2,0,N,50-59,Not Known (not recorded),146.72,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,11,0,N,60+,Not Known (not recorded),806.96,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,9,7,Y,18-29,Female,660.24,25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,22,14,Y,18-29,Male,"1,613.92",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,49,43,Y,30-39,Female,"3,557.96",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,50,46,Y,30-39,Male,"3,888.08",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,229,171,Y,40-49,Female,"15,313.90",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,130,107,Y,40-49,Male,"10,417.12",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,473,415,Y,50-59,Female,"37,303.56",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,453,403,Y,50-59,Male,"38,293.92",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,"1,136",970,Y,60+,Female,"91,865.06",25.74357
Dec 22 - Nov 23,Y58,SOUTH WEST,0601023Y0,Exenatide,0601023Y0BC,Bydureon,"1,225","1,057",Y,60+,Male,"99,787.94",25.74357
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,2,0,N,30-39,Not Known (not recorded),274.68,24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,2,0,N,40-49,Not Known (not recorded),156.96,24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,10,0,N,50-59,Not Known (not recorded),824.04,24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,20,0,N,60+,Not Known (not recorded),"2,079.72",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,84,78,Y,18-29,Female,"8,946.72",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,38,31,Y,18-29,Male,"4,159.44",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,318,266,Y,30-39,Female,"37,709.64",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,115,100,Y,30-39,Male,"15,931.44",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,"1,074",937,Y,40-49,Female,"135,456.48",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,733,605,Y,40-49,Male,"88,172.28",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,"2,393","2,089",Y,50-59,Female,"278,996.40",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,"1,932","1,704",Y,50-59,Male,"239,050.08",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,"5,879","5,086",Y,60+,Female,"713,108.52",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,"6,243","5,496",Y,60+,Male,"793,432.80",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,2,0,N,30-39,Not Known (not recorded),235.44,24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,3,0,N,40-49,Not Known (not recorded),274.68,24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,15,0,N,50-59,Not Known (not recorded),"1,373.40",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,17,0,N,60+,Not Known (not recorded),"1,765.80",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,112,93,Y,18-29,Female,"10,791.00",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,30,27,Y,18-29,Male,"3,688.56",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,592,506,Y,30-39,Female,"65,413.08",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,228,194,Y,30-39,Male,"22,288.32",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,"1,576","1,343",Y,40-49,Female,"175,834.44",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,"1,067",904,Y,40-49,Male,"117,641.52",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,"3,618","3,120",Y,50-59,Female,"399,070.80",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,"3,008","2,615",Y,50-59,Male,"345,468.96",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,"7,106","6,159",Y,60+,Female,"800,731.44",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBB,Victoza,"8,021","7,023",Y,60+,Male,"924,455.16",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBC,Saxenda,2,0,N,30-39,Not Known (not recorded),313.92,24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBC,Saxenda,20,17,Y,18-29,Female,"4,237.92",24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBC,Saxenda,3,3,Y,18-29,Male,784.8,24.27609
Dec 22 - Nov 23,Y59,SOUTH EAST,0601023AB,Liraglutide,0601023ABBC,Saxenda,148,121,Y,30-39,Female,"23,975.64",24.27609
